Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,State_abb,Profit Margin,Delivery Days,Year,Quarter,Month,Month_Name,Year_Month,Discount Category,Acquisition_Channel,CAC,Acquisition_Campaign,LTV_CAC_Ratio,Discount_Cost
72,CA-2017-114440,2017-09-14,2017-09-17,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0.0,8.763,MI,0.45999999999999996,3,2017,3,9,Sep,2017-09,No Discount,Paid Search,19.74,Brand_Awareness_PPC,-81.21,0.0
73,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,TN,-0.13749999999999998,6,2015,2,4,Apr,2015-04,Low (1-20%),Social Media,29.24,Instagram_Retargeting,7.59,207.98400000000004
74,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2,0.2,1.213,TN,0.0125,6,2015,2,4,Apr,2015-04,Low (1-20%),Social Media,29.24,Instagram_Retargeting,7.59,24.26
75,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,TN,-0.25,6,2015,2,4,Apr,2015-04,Low (1-20%),Social Media,29.24,Instagram_Retargeting,7.59,18.196
76,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,3,0.8,-1.9344,TX,-1.5499999999999998,2,2017,4,12,Dec,2017-12,High (>40%),Email,1.0,Welcome_Series,293.55,4.992000000000001
77,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,3,0.6,-5.8248,TX,-0.6,2,2017,4,12,Dec,2017-12,High (>40%),Email,1.0,Welcome_Series,293.55,14.562
78,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724,TX,0.10000000000000002,2,2017,4,12,Dec,2017-12,Low (1-20%),Email,1.0,Welcome_Series,293.55,6.81
79,US-2014-147606,2014-11-26,2014-12-01,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,0.6,-14.475,TX,-0.75,5,2014,4,11,Nov,2014-11,High (>40%),Social Media,29.24,Instagram_Retargeting,7.59,28.95
80,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0.0,56.2032,AL,0.27,3,2016,2,6,Jun,2016-06,No Discount,Email,10.87,Welcome_Series,-61.75,0.0
81,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0.0,8.0352,AL,0.48000000000000004,3,2016,2,6,Jun,2016-06,No Discount,Email,10.87,Welcome_Series,-61.75,0.0
82,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,0.0,4.172,CA,0.27999999999999997,4,2014,4,10,Oct,2014-10,No Discount,Display,17.47,Retargeting_Display,30.94,0.0
83,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0.0,6.2031,CA,0.29,4,2014,4,10,Oct,2014-10,No Discount,Display,17.47,Retargeting_Display,30.94,0.0
84,CA-2015-149734,2015-09-03,2015-09-08,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,NC,0.3125,5,2015,3,9,Sep,2015-09,Low (1-20%),Email,7.57,Re_Engagement,26.63,50.246
85,US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,IL,-0.2125,3,2017,4,11,Nov,2017-11,Low (1-20%),Social Media,31.59,LinkedIn_B2B,-10.85,57.593999999999994
86,CA-2017-140088,2017-05-28,2017-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,33.2156,SC,0.11000000000000001,2,2017,2,5,May,2017-05,No Discount,Paid Search,21.39,Competitor_Keywords,20.47,0.0
87,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.7966,MN,0.34,7,2017,4,10,Oct,2017-10,No Discount,Organic,2.22,Blog_Traffic,150.68,0.0
88,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0.0,2.9568,MN,0.48,7,2017,4,10,Oct,2017-10,No Discount,Organic,2.22,Blog_Traffic,150.68,0.0
89,CA-2016-159695,2016-04-05,2016-04-10,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572,TX,0.08750000000000001,5,2016,2,4,Apr,2016-04,Low (1-20%),Organic,6.38,Blog_Traffic,124.34,39.592
90,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0.0,6.633,CA,0.32999999999999996,5,2016,3,9,Sep,2016-09,No Discount,Paid Search,26.1,Brand_Awareness_PPC,-2.1,0.0
91,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,CA,0.11249999999999999,5,2016,3,9,Sep,2016-09,Low (1-20%),Paid Search,26.1,Brand_Awareness_PPC,-2.1,18.396
92,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0.0,3.1104,CA,0.4799999999999999,5,2016,3,9,Sep,2016-09,No Discount,Paid Search,26.1,Brand_Awareness_PPC,-2.1,0.0
93,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208,MN,0.4799999999999999,5,2015,1,1,Jan,2015-01,No Discount,Paid Search,30.15,Product_Category_PPC,1.65,0.0
94,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,MN,0.30999999999999994,5,2015,1,1,Jan,2015-01,No Discount,Paid Search,30.15,Product_Category_PPC,1.65,0.0
95,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,MN,0.49000000000000005,5,2015,1,1,Jan,2015-01,No Discount,Paid Search,30.15,Product_Category_PPC,1.65,0.0
96,US-2017-109484,2017-11-06,2017-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,OR,-0.6666666666666666,6,2017,4,11,Nov,2017-11,High (>40%),Direct,5.01,Sales_Outreach,48.52,13.257999999999997
97,CA-2017-161018,2017-11-09,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,NY,0.42,2,2017,4,11,Nov,2017-11,No Discount,Organic,16.49,Referral_Program,11.65,0.0
98,CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,CA,0.35,3,2017,2,6,Jun,2017-06,Low (1-20%),Organic,8.0,SEO_Content,41.07,12.827999999999998
99,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.5852,MN,0.29000000000000004,5,2016,3,9,Sep,2016-09,No Discount,Email,4.68,Welcome_Series,-63.19,0.0
100,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,IL,0.35000000000000003,4,2016,3,8,Aug,2016-08,Low (1-20%),Organic,13.34,SEO_Content,48.02,16.156
101,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,IL,-0.1125,4,2016,3,8,Aug,2016-08,Low (1-20%),Organic,13.34,SEO_Content,48.02,23.994
102,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,IL,-1.7,4,2016,3,8,Aug,2016-08,High (>40%),Organic,13.34,SEO_Content,48.02,7.152000000000001
103,CA-2016-129903,2016-12-01,2016-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,MN,0.49,3,2016,4,12,Dec,2016-12,No Discount,Social Media,19.57,Instagram_Retargeting,55.58,0.0
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,CO,-0.11250000000000002,4,2015,4,11,Nov,2015-11,Low (1-20%),Social Media,30.28,Facebook_Prospecting,-6.22,59.72399999999999
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,CO,-0.0375,4,2015,4,11,Nov,2015-11,Low (1-20%),Social Media,30.28,Facebook_Prospecting,-6.22,25.59
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,CO,-0.7000000000000001,4,2015,4,11,Nov,2015-11,High (>40%),Social Media,30.28,Facebook_Prospecting,-6.22,86.05799999999998
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,NC,0.23750000000000004,5,2017,4,11,Nov,2017-11,Low (1-20%),Social Media,14.65,Instagram_Retargeting,1.35,18.528
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,NC,0.075,5,2017,4,11,Nov,2017-11,Low (1-20%),Social Media,14.65,Instagram_Retargeting,1.35,6.998000000000001
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,NC,0.32500000000000007,5,2017,4,11,Nov,2017-11,Low (1-20%),Social Media,14.65,Instagram_Retargeting,1.35,0.8260000000000001
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,IL,0.20000000000000004,5,2015,4,10,Oct,2015-10,Low (1-20%),Organic,3.73,Referral_Program,60.55,84.99
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,NY,0.25999999999999995,5,2017,4,12,Dec,2017-12,No Discount,Paid Search,37.65,Brand_Awareness_PPC,2.63,0.0
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,IA,0.30000000000000004,7,2016,4,11,Nov,2016-11,No Discount,Email,5.39,Re_Engagement,358.77,0.0
113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,IA,0.49000000000000005,7,2016,4,11,Nov,2016-11,No Discount,Email,5.39,Re_Engagement,358.77,0.0
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,OH,0.36250000000000004,2,2014,3,8,Aug,2014-08,Low (1-20%),Social Media,25.2,LinkedIn_B2B,0.42,10.024
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,OH,0.35,2,2014,3,8,Aug,2014-08,Low (1-20%),Social Media,25.2,LinkedIn_B2B,0.42,1.18
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,OH,0.3125,2,2014,3,8,Aug,2014-08,Low (1-20%),Social Media,25.2,LinkedIn_B2B,0.42,5.994
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,OH,0.33749999999999997,2,2014,3,8,Aug,2014-08,Low (1-20%),Social Media,25.2,LinkedIn_B2B,0.42,32.616
118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,WA,0.21000000000000002,4,2015,1,3,Mar,2015-03,No Discount,Social Media,35.29,Instagram_Retargeting,15.2,0.0
119,US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,TN,-0.7333333333333333,5,2015,2,4,Apr,2015-04,High (>40%),Email,5.08,Re_Engagement,2.5,368.1859999999999
120,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,DE,0.39,3,2016,2,6,Jun,2016-06,No Discount,Paid Search,42.7,Brand_Awareness_PPC,29.9,0.0
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,DE,0.45,3,2016,2,6,Jun,2016-06,No Discount,Paid Search,42.7,Brand_Awareness_PPC,29.9,0.0
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,DE,0.27999999999999997,3,2016,2,6,Jun,2016-06,No Discount,Paid Search,42.7,Brand_Awareness_PPC,29.9,0.0
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,DE,0.45,3,2016,2,6,Jun,2016-06,No Discount,Paid Search,42.7,Brand_Awareness_PPC,29.9,0.0
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,DE,0.29,3,2016,2,6,Jun,2016-06,No Discount,Paid Search,42.7,Brand_Awareness_PPC,29.9,0.0
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,TX,-0.014285714285714285,2,2014,4,12,Dec,2014-12,Medium (21-40%),Paid Search,39.37,Brand_Awareness_PPC,47.5,257.382
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,IL,-0.66,5,2014,3,9,Sep,2014-09,High (>40%),Social Media,24.87,Facebook_Prospecting,7.92,617.7
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,AZ,-0.7666666666666667,7,2017,4,11,Nov,2017-11,High (>40%),Email,8.76,Re_Engagement,-33.64,5.571999999999998
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,AZ,0.125,7,2017,4,11,Nov,2017-11,Low (1-20%),Email,8.76,Re_Engagement,-33.64,60.99799999999999
129,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,CA,-0.11249999999999999,4,2016,4,11,Nov,2016-11,Low (1-20%),Social Media,43.22,LinkedIn_B2B,6.08,20.356
130,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,CA,0.10999999999999999,4,2016,4,11,Nov,2016-11,No Discount,Social Media,43.22,LinkedIn_B2B,6.08,0.0
131,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,OH,-0.2,3,2017,1,2,Feb,2017-02,Medium (21-40%),Paid Search,27.82,Competitor_Keywords,-9.59,39.980000000000004
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,OH,0.375,3,2017,1,2,Feb,2017-02,Low (1-20%),Paid Search,27.82,Competitor_Keywords,-9.59,19.576
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,OH,0.325,3,2017,1,2,Feb,2017-02,Low (1-20%),Paid Search,27.82,Competitor_Keywords,-9.59,5.364
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192,CA,0.48,6,2016,4,10,Oct,2016-10,No Discount,Direct,3.63,Word_of_Mouth,354.92,0.0
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568,CA,0.47000000000000003,6,2016,4,10,Oct,2016-10,No Discount,Direct,3.63,Word_of_Mouth,354.92,0.0
