Customer ID,Customer_Name,Segment,Region,First_Order,Total_Orders,Total_Revenue,Total_Profit,Acquisition_Channel,CAC,Acquisition_Campaign,LTV_CAC_Ratio,Cluster,RFM_Label,RFM_Score
SV-20935,Susan Vittorini,Consumer,East,2016-03-19,8,1903.491,106.8912,Social Media,27.4,Facebook_Prospecting,3.9,4,Loyal Customers,11
SW-20245,Scot Wooten,Consumer,West,2014-07-20,7,1085.078,-19.60620000000001,Paid Search,13.75,Brand_Awareness_PPC,-1.43,2,Potential Loyalists,8
SW-20275,Scott Williamson,Consumer,South,2014-03-10,6,1966.65,332.8725,Email,4.94,Welcome_Series,67.38,3,Loyal Customers,11
SW-20350,Sean Wendt,Home Office,Central,2016-04-09,3,1019.044,95.8383,Social Media,22.45,Facebook_Prospecting,4.27,3,Needs Attention,5
SW-20455,Shaun Weien,Consumer,South,2015-06-22,7,2921.544,793.6548,Organic,10.85,SEO_Content,73.15,0,Loyal Customers,11
SW-20755,Steven Ward,Corporate,East,2014-11-02,2,758.6959999999999,68.2416,Paid Search,57.58,Brand_Awareness_PPC,1.19,1,Needs Attention,4
SZ-20035,Sam Zeldin,Home Office,West,2014-09-07,11,3625.329,366.43030000000005,Organic,8.5,Blog_Traffic,43.11,4,Champions,13
TA-21385,Tom Ashbrook,Home Office,East,2014-09-12,4,14595.62,4703.7883,Paid Search,1.0,Product_Category_PPC,4703.79,0,Loyal Customers,10
TB-21055,Ted Butterfield,Consumer,East,2016-06-17,5,1467.881,390.2113,Paid Search,28.77,Competitor_Keywords,13.56,3,Potential Loyalists,8
TB-21175,Thomas Boland,Corporate,Central,2014-12-08,4,3589.296,829.1635,Email,7.52,Welcome_Series,110.26,3,Loyal Customers,10
TB-21190,Thomas Brumley,Home Office,South,2014-12-27,4,816.1740000000001,179.0038,Social Media,22.49,Facebook_Prospecting,7.96,3,Potential Loyalists,9
TB-21250,Tim Brockman,Consumer,East,2014-12-08,7,1602.376,260.6155,Social Media,1.0,LinkedIn_B2B,260.62,1,Potential Loyalists,8
TB-21280,Toby Braunhardt,Consumer,East,2014-06-21,6,2198.45,490.9567,Paid Search,31.52,Competitor_Keywords,15.58,1,Potential Loyalists,8
TB-21355,Todd Boyes,Corporate,East,2016-01-25,5,834.328,268.967,Email,7.62,Re_Engagement,35.3,3,Potential Loyalists,7
TB-21400,Tom Boeckenhauer,Consumer,West,2014-01-21,7,9133.99,2798.3689,Email,2.15,Promotional_Blast,1301.57,0,Loyal Customers,11
TB-21520,Tracy Blumstein,Consumer,East,2014-10-17,9,4737.486,-1603.0451,Paid Search,19.74,Brand_Awareness_PPC,-81.21,2,Potential Loyalists,8
TB-21595,Troy Blackwell,Consumer,Central,2014-02-18,5,1387.559,-136.4091,Direct,2.87,Word_of_Mouth,-47.53,1,Needs Attention,4
TB-21625,Trudy Brown,Consumer,Central,2014-08-06,9,2797.668,379.882,Paid Search,21.24,Product_Category_PPC,17.89,4,Champions,13
TC-20980,Tamara Chand,Corporate,West,2014-11-07,5,19052.218,8981.323900000001,Paid Search,23.07,Brand_Awareness_PPC,389.31,1,Potential Loyalists,8
TC-21145,Theresa Coyne,Corporate,East,2017-09-15,1,1038.26,265.5332,Social Media,24.72,LinkedIn_B2B,10.74,3,Needs Attention,6
TC-21295,Toby Carlisle,Consumer,West,2014-10-14,8,4266.812,606.3727,Paid Search,20.46,Competitor_Keywords,29.64,4,Loyal Customers,12
TC-21475,Tony Chapman,Home Office,South,2014-11-22,9,1244.976,119.104,Email,1.4,Promotional_Blast,85.07,4,Potential Loyalists,9
TC-21535,Tracy Collins,Home Office,South,2014-11-03,7,742.5580000000001,217.933,Organic,14.56,Blog_Traffic,14.97,4,Loyal Customers,12
TD-20995,Tamara Dahlen,Consumer,East,2014-05-19,9,1434.5480000000002,88.1897,Social Media,12.6,Instagram_Retargeting,7.0,4,Loyal Customers,11
TG-21310,Toby Gnade,Consumer,West,2015-03-09,5,3058.372,682.1704,Display,34.87,Retargeting_Display,19.56,1,Potential Loyalists,8
TG-21640,Trudy Glocke,Consumer,West,2014-03-31,4,2074.661,365.7205,Social Media,17.44,LinkedIn_B2B,20.97,3,Potential Loyalists,8
TH-21100,Thea Hendricks,Consumer,West,2014-09-27,5,2422.824,-135.2125,Social Media,11.46,Instagram_Retargeting,-11.8,1,Needs Attention,5
TH-21115,Thea Hudgings,Corporate,East,2014-09-23,4,2942.772,-252.5539,Direct,4.76,Word_of_Mouth,-53.06,3,Needs Attention,6
TH-21235,Tiffany House,Corporate,Central,2014-11-04,8,1022.201,92.729,Paid Search,37.15,Product_Category_PPC,2.5,4,Potential Loyalists,8
TH-21550,Tracy Hopkins,Home Office,East,2014-04-05,7,4234.0960000000005,-571.9678,Social Media,18.48,LinkedIn_B2B,-30.95,2,Potential Loyalists,8
TM-21010,Tamara Manning,Consumer,West,2014-02-21,8,2955.2259999999997,573.3013,Paid Search,27.82,Brand_Awareness_PPC,20.61,4,Loyal Customers,11
TM-21490,Tony Molinari,Consumer,Central,2017-03-30,3,1094.6779999999999,292.52099999999996,Organic,10.54,SEO_Content,27.75,3,Needs Attention,6
TN-21040,Tanja Norvell,Home Office,West,2014-10-10,7,3130.221,-692.0452,Paid Search,14.58,Competitor_Keywords,-47.47,2,Potential Loyalists,8
TP-21130,Theone Pippenger,Consumer,East,2015-04-14,9,4454.0560000000005,1129.1261,Paid Search,16.07,Product_Category_PPC,70.26,0,Champions,15
TP-21415,Tom Prescott,Consumer,West,2015-11-28,5,5329.0048,-1087.3898,Social Media,21.72,LinkedIn_B2B,-50.06,2,Needs Attention,6
TP-21565,Tracy Poddar,Corporate,West,2015-03-01,4,1936.6399999999999,139.22869999999995,Email,2.42,Welcome_Series,57.53,1,Needs Attention,5
TR-21325,Toby Ritter,Consumer,East,2014-12-01,5,675.9419999999999,220.36440000000002,Social Media,21.64,LinkedIn_B2B,10.18,3,Potential Loyalists,8
TS-21085,Thais Sissman,Consumer,West,2015-07-19,2,4.833,-3.3156,Organic,1.0,Blog_Traffic,-3.32,1,At Risk,3
TS-21160,Theresa Swint,Corporate,East,2014-04-23,6,2163.6240000000003,260.87440000000004,Email,4.67,Re_Engagement,55.86,1,Potential Loyalists,7
TS-21205,Thomas Seio,Corporate,East,2014-03-21,7,5371.09,862.8877,Email,6.85,Welcome_Series,125.97,0,Loyal Customers,11
TS-21340,Toby Swindell,Consumer,Central,2014-01-19,5,974.7819999999999,-184.97889999999998,Display,41.11,Retargeting_Display,-4.5,1,Needs Attention,5
TS-21370,Todd Sumrall,Corporate,East,2014-10-28,6,11891.751,2371.7144000000003,Organic,15.71,Blog_Traffic,150.97,0,Loyal Customers,12
TS-21430,Tom Stivers,Corporate,West,2014-07-30,5,2054.14,48.70169999999999,Email,2.64,Promotional_Blast,18.45,3,Potential Loyalists,7
TS-21505,Tony Sayre,Consumer,South,2014-12-20,6,2243.274,11.377899999999983,Paid Search,26.94,Product_Category_PPC,0.42,3,Loyal Customers,10
TS-21610,Troy Staebel,Consumer,West,2014-08-16,7,2820.424,-294.6981,Email,8.76,Re_Engagement,-33.64,2,Potential Loyalists,8
TS-21655,Trudy Schmidt,Consumer,Central,2015-02-06,5,3368.094,220.91629999999998,Email,6.83,Welcome_Series,32.34,1,Potential Loyalists,7
TT-21070,Ted Trevino,Consumer,West,2014-05-18,7,4915.602,751.9567,Email,8.4,Promotional_Blast,89.52,0,Champions,13
TT-21220,Thomas Thornton,Consumer,Central,2014-09-23,8,1427.0439999999999,278.7371,Paid Search,13.7,Competitor_Keywords,20.35,4,Potential Loyalists,9
TT-21265,Tim Taslimi,Corporate,West,2015-08-15,3,439.5,93.9162,Organic,10.31,Blog_Traffic,9.11,1,Needs Attention,4
TT-21460,Tonja Turnell,Home Office,Central,2015-12-08,7,5364.808,1124.4999,Email,5.31,Re_Engagement,211.77,0,Champions,14
TW-21025,Tamara Willingham,Home Office,West,2014-12-22,7,5278.826,737.3905,Paid Search,29.08,Competitor_Keywords,25.36,0,Loyal Customers,12
TZ-21580,Tracy Zic,Consumer,West,2014-11-11,4,1707.286,224.8887,Organic,5.99,SEO_Content,37.54,3,Potential Loyalists,9
VB-21745,Victoria Brennan,Corporate,South,2015-07-17,6,2005.596,371.2398,Paid Search,43.59,Brand_Awareness_PPC,8.52,3,Loyal Customers,10
VD-21670,Valerie Dominguez,Consumer,South,2014-08-04,6,6442.254,1617.7874000000002,Social Media,28.12,LinkedIn_B2B,57.53,1,Potential Loyalists,9
VF-21715,Vicky Freymann,Home Office,Central,2014-03-01,5,847.944,-96.27799999999999,Paid Search,41.89,Product_Category_PPC,-2.3,3,Potential Loyalists,9
VG-21790,Vivek Gonzalez,Consumer,West,2014-08-08,6,846.01,143.6268,Paid Search,31.39,Competitor_Keywords,4.58,3,Potential Loyalists,7
VG-21805,Vivek Grady,Corporate,South,2014-09-22,5,427.372,-52.333,Organic,6.46,Referral_Program,-8.1,1,Needs Attention,5
VM-21685,Valerie Mitchum,Home Office,East,2014-04-07,7,2454.866,513.5269,Social Media,27.46,Facebook_Prospecting,18.7,4,Loyal Customers,11
VM-21835,Vivian Mathis,Consumer,East,2014-03-22,5,380.69,116.6373,Social Media,33.8,Instagram_Retargeting,3.45,3,Potential Loyalists,7
VP-21730,Victor Preis,Home Office,West,2015-07-05,3,993.9019999999999,205.3888,Paid Search,31.37,Brand_Awareness_PPC,6.55,3,Potential Loyalists,8
VP-21760,Victoria Pisteka,Corporate,West,2014-09-06,7,3360.526,-1018.7768,Organic,5.37,Blog_Traffic,-189.72,2,Potential Loyalists,8
VS-21820,Vivek Sundaresam,Consumer,West,2014-01-07,4,1055.981,-262.8093,Email,4.25,Re_Engagement,-61.84,1,Needs Attention,5
VT-21700,Valerie Takahito,Home Office,East,2014-06-06,2,1736.596,-224.08889999999997,Direct,3.08,Sales_Outreach,-72.76,1,At Risk,3
VW-21775,Victoria Wilson,Corporate,East,2014-05-11,10,6134.0380000000005,-874.6645,Display,59.83,Prospecting_Display,-14.62,2,Loyal Customers,10
WB-21850,William Brown,Consumer,East,2014-11-04,11,6160.102,714.3311,Organic,19.0,Blog_Traffic,37.6,4,Champions,15
XP-21865,Xylona Preis,Consumer,West,2014-01-20,11,2374.658,621.23,Organic,5.73,SEO_Content,108.42,4,Champions,13
YC-21895,Yoseph Carroll,Corporate,West,2014-11-17,5,5454.35,1305.629,Social Media,25.23,Facebook_Prospecting,51.75,0,Champions,13
YS-21880,Yana Sorensen,Corporate,South,2015-01-12,8,6720.4439999999995,1778.2923,Direct,1.81,Sales_Outreach,982.48,0,Champions,14
ZC-21910,Zuschuss Carroll,Consumer,West,2014-10-13,13,8025.707,-1032.1490000000001,Social Media,10.47,LinkedIn_B2B,-98.58,2,Potential Loyalists,9
ZD-21925,Zuschuss Donatelli,Consumer,West,2014-08-27,5,1493.944,249.1307,Social Media,27.21,LinkedIn_B2B,9.16,3,Potential Loyalists,8
